"<|review|> <|rouge|>","Très belle réussite. Le vin, d’une grande pureté aromatique et texture en bouche, affiche une très élégante définition de tanins mais sans aucune dureté ni pesanteur. L’ensemble est harmonieux et équilibré."
"<|review|> <|blanc|>","Un nez marqué par une note de pierre à fusil et un fruit qui évoque la poire. La bouche est ronde, élégante, avec des amers précis en finale pour ce vin qui n’en possède pas les qualités mais se montre gourmand sur cette année 2015."
"<|review|> <|blanc|>","Assez frais, avec un côté crémeux et une petite touche végétale en finale."
"<|review|> <|blanc|>","Très floral, avec un nez expressif. Bouche fine et raffinée, tout en fruit qui s’affirme par une belle tension saline et sapide sur la finale longue."
"<|review|> <|rouge|>","Un cabernet franc qui évoque la racine de rose dans une finale fraîche et épicée."
"<|review|> <|blanc|>","Une note de réduction domine au nez. Un vin assez riche, mais sans excès. Il y a des nuances florales et d’orange sanguine dans la bouche."
"<|review|> <|rouge|>","Le 2012 est très dense, intense et doté d'un fruit charnu. Il se montre persistant en bouche. Il affiche une belle concentration de matière avec des tanins fondus et soyeux."
"<|review|> <|rouge|>","Le rouge 2015 affiche une expression plus florale et charnue que la cuvée Tradition. C'est davantage un vin d'attaque qui offre beaucoup de plaisir avec son côté très digeste."
"<|review|> <|blanc|>","Une cuvée de vieilles vignes construite autour d’un jus bien mûr, à la bouche assez charnue et au joli gras en finale. Un beau champagne d'hiver pour accompagner une côte de veau grillée aux champignons."
"<|review|> <|rouge|>","Ce vin affiche un fruité expressif, et une trame assez fine. L’élevage a été bien intégré dans ce joli modèle de côtes-du-rhône, qui n'impose pas son poids en bouche."
"<|review|> <|blanc|>","Un vin sec et racé, aux notes de fleur blanche."
"<|review|> <|rouge|>","La touche florale est là. La bouche se montre dense, riche et pleine. Il faut savoir gérer le sucre du millésime qui pèse sur la fin de bouche."
"<|review|> <|rouge|>","Une belle dimension fruitée, le nez rappelle la vendange entière avec une note d’épices et de tabac. La bouche se montre ample, pleine sans excès, avec un bel équilibre entre richesse du fruit et puissance maîtrisée ; une matière cohérente dans laquelle il peut encore s'imposer."
"<|review|> <|rouge|>","Une très belle maturité, le boisé est intégré, sans aucune trace de réduction. La bouche se montre ample et suave avec une trame veloutée, des tanins fondus, un joli éclat. Un vin complexe aux notes d'agrumes qui persiste en finale."
"<|review|> <|blanc|>","Une touche de bergamote anime ce vin qui n'a pas la chair des autres cuvées."
"<|review|> <|blanc|>","Notes de cédrat et fruits exotiques dans le délicat La Fleur-Pétrus, vin élancé et vif doté d'une superbe densité en extraits secs."
"<|review|> <|rouge|>","Un vin qui séduit par son côté gourmand. La bouche est dans le même esprit, avec une belle matière et un boisé qui souligne davantage l’expression aromatique que gustative. Le fruit est juste dans sa texture sans manquer de fond ni d'élégance."
"<|review|> <|blanc|>","Ce vin blanc de cuve est une nouvelle référence pour l'appellation, tout en offrant la sensation intense d'une belle maturité et fraîcheur préservée. Très élégant, il allie puissance et finesse, allonge et profondeur."
"<|review|> <|blanc|>","Avec ses saveurs de fruits jaunes et son côté assez ample, Montmains s'illustre par sa fraîcheur acidulée."
"<|review|> <|blanc|>","Finement citronné, ce vin vif et pur offre un profil sobre et très précis."
"<|review|> <|rouge|>","Une définition très pure avec une pointe de violette et un fruit frais"
"<|review|> <|blanc|>","Une belle palette sur le coté miel et glycine"
"<|review|> <|rouge|>","Une définition un peu réduite mais avec une bouche équilibrée et une trame tendue. Une jolie finale sur la fraîcheur"
"<|review|> <|rouge|>","Une pointe d'extraction marque le nez. La bouche se montre un peu comprimée par l’élevage, mais avec du fond et une belle tension finale."
"<|review|> <|blanc|>","Très floral, délicat, ce champagne de macération est un peu technique : sa bulle fine mais précise et son allonge nerveuse lui permettent d'exprimer pleinement ses ambitions."
"<|review|> <|rouge|>","Finement boisé, le gevrey Les Pruliers s'exprime avec une grande finesse de texture et un élan tannique déjà perceptible dans sa finale."
"<|review|> <|rouge|>","Joli parfum floral au premier abord. Le fruit est mûr, avec une touche de cerise et d'épice douce en finale. Il offre un côté tendre à l’attaque mais sa puissance doit se fondre."
"<|review|> <|rouge|>","Une robe intense, un nez qui évoque la pivoine. Le jus est précis avec une belle maturité de fruits et une sensation minérale en finale. Il est taillé pour le vieillissement."
"<|review|> <|blanc|>","L'expression variétale des vieux chardonnays de Cramant se traduit dans une chair finement épicée et ciselée."
"<|review|> <|rouge|>","Le nez se montre délicat et subtil, avec des notes de fruits rouges bien mûrs. Le boisé est judicieux. La bouche possède un bel équilibre : elle offre une belle mâche, du volume mais aussi beaucoup d’allonge"
"<|review|> <|blanc|>","Le nez évoque l’anis et le thym. La bouche est large, avec une belle sève qui amène du relief en finale."
"<|review|> <|blanc|>","Une belle définition sur des notes de fleurs blanches. Le boisé est luxueux pour cette cuvée qui exprime bien le style du domaine et valorise l'ensemble."
"<|review|> <|blanc|>","Un nez fin et subtil, qui mêle la coriandre fraîche au sucre. Un jus précis avec des notes d'agrumes en finale."
"<|review|> <|blanc|>","La bulle est crémeuse, le nez se montre précis et fin. La bouche possède une jolie matière mais un peu courte en finale avec des amers qui ne viennent pas alourdir l’ensemble."
"<|review|> <|rouge|>","Ce 2014 présente une belle tension, des tanins fins et mûrs."
"<|review|> <|blanc|>","Un sauvignon bien mûr, à la finale légèrement fumée."
"<|review|> <|blanc|>","Doré brillant, intense, belle fraîcheur, fruit blanc, belle netteté. Bouche complexe, note de miel et bergamote, longueur saline."
"<|review|> <|rouge|>","Le vin est précis, frais et mûr. La bouche se montre équilibrée avec une belle finale sur le fruit noir."
"<|review|> <|blanc|>","Les fruits jaunes et une touche exotique imprègnent l'expression aromatique, avec des nuances de truffe et d’épices. La bouche est large mais précise. L'attaque souple se prolonge par un fruit mûr et juteux."
"<|review|> <|blanc|>","Un chenin surmûri, finement grillé. Un blanc expressif et dynamique avec une allonge savoureuse de fruits jaunes (abricot)."
"<|review|> <|rouge|>","Nez fruité, franc et juteux. Attaque nette, plein, charnu, tanin soyeux et fin, belle mâche, cuir noble, beau fruit, touche de réglisse, longueur violette"
"<|review|> <|blanc|>","Belle complexité aromatique dans ce chardonnay vinifié en fût, d’une superbe pureté de texture et finement boisé."
"<|review|> <|rouge|>","Nez de fruits noirs (cassis), un boisé très bien géré. La bouche est ample, charnue et précise avec une belle fraîcheur en finale."
"<|review|> <|blanc|>","Un peu de vin rouge à l'ouverture pour éveiller les papilles."
"<|review|> <|blanc|>","Le nez est mûr, sur des notes de fruits jaunes et d'abricot. La bouche possède une bonne envergure pour un vin charnu mais doté d’une belle fraîcheur finale. Le style est bien maîtrisé et le vin garde la ligne directrice du millésime"
"<|review|> <|blanc|>","Il est marqué par une certaine réduction, mais avec des notes de fruits mûrs et d’agrumes en bouche. L'ensemble se montre assez élégant. Il devrait évoluer sur une bonne décennie."
"<|review|> <|rouge|>","Sombre, opulent mais pas sauvage, c'est un vin de corps."
"<|review|> <|rouge|>","Ce vin de cuve, construit sur une trame droite et un grain tannique assez ferme, est bâti pour la garde."
"<|review|> <|rouge|>","Une belle maturité, un boisé luxueux : une bouche à la fois charnue et ferme. Un vin assez dense mais avec beaucoup de sève en finale."
"<|review|> <|blanc|>","Un champagne à la fois dense, gras et riche en bouche. Un style très moderne et élégant pour ce blanc de blancs doté d’une belle ampleur de matière avec une touche exotique très agréable."
"<|review|> <|blanc|>","Un assemblage judicieux de pinot blanc, meunier et pinot gris avec une dominante d'anis et quelques notes miellées. Un vin sec au profil salin à la finale très épurée."
"<|review|> <|rouge|>","Joli nez de fruits mûrs. Belle bouche structurée, avec un fruit très légèrement acidulé en finale et une belle persistance sur les épices douces et le cuir. Un vin précis et élégant."
"<|review|> <|blanc|>","La cuvée La Poulette possède un parfum d'orange sanguine et une texture soyeuse en bouche."
"<|review|> <|rouge|>","Nez frais, avec un côté fruité intense. La bouche est très séduisante. Un vin charnu et gourmand qui séduit par sa suavité."
"<|review|> <|rouge|>","Très belle définition aromatique du cabernet franc : un jus précis, d'une pureté incroyable. La matière est en mouvement et se livre sans retenue. Une longueur mémorable. À oublier encore cinq ans en cave."
"<|review|> <|blanc|>","Un nez qui évoque la mandarine confite. La bouche offre de l’allonge et du volume, avec une certaine fraîcheur en finale."
"<|review|> <|blanc|>","L'un des rares blancs à avoir bénéficié d'une IGP ( appellation géographique d’Oger-Azillanet). Le nez dévoile un fruit mûr et généreux, avec une touche beurrée en finale. La bouche est très élégante et la bulle encore bien présente."
"<|review|> <|blanc|>","Un vin sec et généreux, avec une finale marquée par la volatile."
"<|review|> <|blanc|>","Belle ampleur aromatique dans ce vin qui évoque les fruits jaunes et une note de poivre blanc. La bouche est riche, puissante mais aussi très longue à l’aération en finale avec une sensation tannique persistante en finale."
"<|review|> <|blanc|>","La pureté et la minéralité de Vergisson sont présentes dans ce vin ample, charnu mais dont les saveurs d'agrumes arrivent au bout."
"<|review|> <|blanc|>","Ce pur rolle séduit par sa pureté et son côté floral. La bouche est fine, avec une sensation d’un fruit vif et frais, sans excès de bois. Un vin sec à la finale citronnée qui lui donne du peps."
"<|review|> <|rouge|>","Un nez ouvert, avec des notes de pivoine et une touche florale. La bouche se montre épurée et vive avec un fruit bien mûr et frais, dans l’équilibre entre fraîcheur et richesse du millésime. Il s'agit d'un vin tout en souplesse avec peu de tanins finaux."
"<|review|> <|rouge|>","Un rouge franc de pied, sans trop de densité ni d’ampleur. Il évoluera avec une belle finesse et complexité aromatique au vieillissement."
"<|review|> <|rouge|>","Un vin encore très jeune, dont les arômes se montrent dominés par le bois et la réduction. Les tanins sont toutefois bien intégrés en bouche."
"<|review|> <|rouge|>","Confit, assez ferme, le Marsannay Les Champeaux se fait très gourmand et nerveux."
"<|review|> <|rouge|>","Une touche de syrah accompagne la cerise bien mûre du cabernet-sauvignon dans ce vin structuré, plein et d'une belle longueur."
"<|review|> <|rouge|>","Une robe intense. Une palette sur un fruit gourmand, au boisé bien géré. Le vin est équilibré et digeste. La bouche se montre élégante avec une belle dimension de tanin. L'ensemble est plus enrobé que le millésime 2011"
"<|review|> <|blanc|>","Encore un peu réduit, il est doté d'un caractère mûr et frais. Sa texture soyeuse se montre très plaisante avec une belle vivacité en finale."
"<|review|> <|blanc|>","Une palette bien mûre, de fruits jaunes et d'amande douce. La bouche se montre étoffée avec une belle fraîcheur. Le vin est long en finale avec un beau volume de bouche. Il faut le boire sur la vivacité du fruit."
"<|review|> <|rouge|>","Le 2014 évolue rapidement, avec une belle matière et un équilibre général plus plaisant. On attend davantage de précision dans le détail du fruit."
"<|review|> <|blanc|>","Nez complexe, grillé et herbes sèches. Attaque nette, belle liqueur, plein, gras charnu, très bel équilibre, ouvert, longueur minérale, note de coing frais, mirabelle, banane verte, pêche blanche, poire blette, net"
"<|review|> <|rouge|>","Enrobé et ferme, le Chambolle Vieilles Vignes se montre très racé. Un vin de caractère qui allie envergure et raffinement aromatique : on aime sa précision dans la sève du fruit, ses tanins fins et raffinés ; un vin à suivre de près."
"<|review|> <|rouge|>","Il faut savoir qu’un boisé un peu luxueux marque le fruit au nez. La bouche se montre étoffée, avec des tanins encore fermes et une finale qui sèche légèrement."
"<|review|> <|rouge|>","Massif, avec une belle concentration de fruits rouges et des tanins mûrs."
"<|review|> <|blanc|>","Un vin d'une grande pureté avec une expression de fruit libre, très belle harmonie entre maturité du raisin et fraîcheur. L'élevage est précis, la bouche se montre élégante, délicate. Un style moderne à découvrir absolument dans cette bouteille qui gagne en volume."
"<|review|> <|blanc|>","Un champagne tout en élégance, avec un caractère floral et aérien. Un vin gracieux à la finale qui évoque le zeste d’agrumes."
"<|review|> <|rouge|>","Très bel équilibre, entre la fraîcheur du millésime et un côté croquant très plaisant."
"<|review|> <|blanc|>","Une superbe expression de fruit pour ce champagne, tout en tendresse et générosité de texture. Très belle finale minérale saline avec une sensation d'agrumes bien intégrée."
"<|review|> <|rouge|>","La densité de matière, les saveurs poivrées et épicées du jus sont bien présentes dans ce vin dense mais racé qui conserve une structure droite. Son fruit épuré se prolonge en bouche avec un relief salin très distingué."
"<|review|> <|rouge|>","Un peu de maturité, mais aussi une matière qui a du fond. Le style est bien défini et la finale un peu courte sur des notes d’abricot."
"<|review|> <|blanc|>","L'expression solaire du millésime marque ce champagne avec une liqueur abondante. Le nez dévoile des notes de fruits confits et un registre pâtissier très marqué, tel que l’ananas frais. La bouche est ample en attaque et large au final."
"<|review|> <|rouge|>","Encore marqué par une empreinte de l'élevage, c’est un vin charnu à la chair gourmande et souple. Une très belle affaire dès aujourd’hui avec ce rouge à boire sur le fruit."
"<|review|> <|rouge|>","Il offre un beau fruit et une bouche ample. On le retrouve dans les tanins fins, qui l’invitent à table."
"<|review|> <|rouge|>","Le nez évoque la cerise burlat. En bouche, il s’impose par sa fraîcheur et une grande finesse de texture avec un fruit très élégant."
"<|review|> <|blanc|>","Un champagne vineux, ample et généreux."
"<|review|> <|blanc|>","Doté d'une grande richesse, le Bourgogne Clos de Vougeot est construit sur un volume plein et dense avec des saveurs intenses évoquant les agrumes. Il vieillira à merveille."
"<|review|> <|blanc|>","Assez fin, le vin s'avère délicat et assez nerveux."
"<|review|> <|blanc|>","Il offre la sensation de croquer dans un fruit mûr. La bouche est riche, puissante et dotée d’un bon volume en finale, sans aucune lourdeur. Une bouteille déjà très accessible et qui ira loin."
"<|review|> <|blanc|>","La bouche est charnue, avec une texture très soyeuse et un côté juteux. Le style sec du millésime le rend facile à boire sur son fruit ou pour l’apéritif. Un vin équilibré, sans trop de bois ni d'extraction."
"<|review|> <|rouge|>","Délicieux cabernet franc mûr, joliment concentré en 2017 pour un plaisir dès maintenant."
"<|review|> <|rouge|>","Toujours marqué par un boisé très présent, la bouche se montre dense et compacte. Un vin musclé à souhait dont les tanins sont encore en relief."
"<|review|> <|blanc|>","Un nez fin et délicat qui évoque le pamplemousse rose. Une bouche vive, épurée mais sans lourdeur ni exubérance."
"<|review|> <|rouge|>","Pinot noir, pinot meunier et chardonnay se répondent dans cette cuvée de grand caractère, portée par une allonge ciselée. Un peu plus d'éclat de fruit donne davantage de profondeur à ce vin élancé, au grain racé en finale qui lui promet un avenir radieux sur sept ans au moins."
"<|review|> <|blanc|>","Floral et intense, il est doté d'une très belle finesse de texture."
"<|review|> <|blanc|>","Une belle expression de fruits mûrs, avec des notes d'herbes sèches. Une définition assez épurée pour ce champagne à la bouche riche mais équilibrée et au boisé très bien intégré."
"<|review|> <|rouge|>","Jolie finesse et élégance de texture dans le Marsannay Les Vignots, un vin tout en rondeur mais très soigné et précis qui se livre avec générosité."
"<|review|> <|blanc|>","Un nez légèrement beurré précède une bouche ronde, à la finale un peu sucrée."
"<|review|> <|rouge|>","Tendu et très mûr, ce vin possède un caractère assez dense. La bouche se montre ronde, les tanins sont enrobés avec une texture veloutée en finale. L’ensemble est sérieux."
"<|review|> <|blanc|>","Un sauvignon blanc, bien doré, qui offre une bulle gourmande. Une très belle bouteille avec un côté fruité et digeste. À déboucher dès maintenant à partir de ce millésime solaire."
"<|review|> <|rouge|>","Ce vin a du volume, un fruit généreux et une structure imposante. Il faudra lui laisser encore quelques années en cave."
"<|review|> <|rouge|>","Un vin de soif avec une matière souple et fluide."
"<|review|> <|rouge|>","Avec ses notes de fruits mûrs, il se montre très épanoui et accessible en 2017."
"<|review|> <|blanc|>","Une belle palette aromatique sur des notes de fruits jaunes. La bouche se montre ample, avec un joli fond et une persistance d'agrumes qui nous rappelle l’identité du cépage. Le vin est charnu et bien défini"
"<|review|> <|blanc|>","Très beau volume de bouche, avec une sensation presque tannique dans ce vin ciselé et précis."
"<|review|> <|rouge|>","Fruité confit et notes d'épices en finale."
"<|review|> <|rouge|>","La matière est mûre et fraîche, avec une belle fraîcheur de tanins. Ce vin précis ne manque pas d’ampleur en finale."
"<|review|> <|rouge|>","Il s’agit d'un vin très expressif, assez souple en bouche, avec une finale qui demeure tendue."
"<|review|> <|blanc|>","Il s’exprime à travers une superbe définition du chardonnay, un style mûr et généreux."
"<|review|> <|blanc|>","Une robe jaune or pour ce vin vif et frais. La bouche est riche, assez ronde avec un joli gras en finale."
"<|review|> <|blanc|>","Un vin avec de la richesse et une trame tannique imposante."
"<|review|> <|blanc|>","Un vin frais, croquant, de bonne concentration. Il présente la fraîcheur des marsanne bien supérieures à d'ugni blanc : un modèle pour ce type de millésime."
"<|review|> <|rouge|>","Il présente une structure très affirmée. Le nez se montre délicat, sur des notes de fruits mûrs et d’épices douces. Une belle complexité s'appuie en bouche : la mâche est sapide, l'ensemble reste cohérent."
"<|review|> <|blanc|>","Très belle tension, sans excès de puissance et un vin harmonieux."
"<|review|> <|blanc|>","Fine évolution sur une note de citron confit. La bouche est riche, puissante et structurée. On se rend compte à la lecture du vin que l’élevage a pris le pas sur ce millésime solaire."
"<|review|> <|blanc|>","Les vins de réserve offrent une belle complexité et un côté floral. La bouche est d’un équilibre sec, tout en conservant des notes fruitées fraîches du pinot noir : il offre beaucoup de fond, avec du gras et du volume, mais aussi une finale saline."
"<|review|> <|rouge|>","Une robe intense, des arômes de fruits noirs et d’épices douces. Une bouche large et dense qui laisse place à un jus concentré et plein. Un vin gourmand à l'équilibre plaisant pour une belle volaille saignante en hiver."
"<|review|> <|rouge|>","Il faudra être patient avec cette cuvée, qui offre un fruit pur et une trame de tanins assez fine. Il est temps d'attendre le 2017."
"<|review|> <|rouge|>","Le boisé se fond progressivement au sein d'un ensemble qui offre une belle intensité de saveurs. Il faudra suivre l’évolution du vin, mais il possède la carrure et les épaules pour bien gérer sa puissance."
"<|review|> <|blanc|>","Un vin plus complexe, au boisé précis. Le style est toujours aussi bien maîtrisé sur cette parcelle de Vergisson (son chardonnay) que dans d’autres cuvées du domaine. La bouche se montre ample et savoureuse avec des amers un rien prononcés en finale qui donne une impression tannique persistante"
"<|review|> <|rouge|>","Une belle maturité avec un fruit expressif. La bouche se montre ample et ronde, sans excès d'alcool en finale. Belle longueur. Un vin gourmand et racé à boire dans la prime jeunesse."
"<|review|> <|blanc|>","Un nez de réduction. Sa bouche est ample et large en attaque, avec une texture suave. On attend davantage d’énergie du fruit. Un vin sec à boire sur sa finesse."
"<|review|> <|blanc|>","Encore très jeune, ce blanc à dominante de clairette d’Aÿ offre une bouche dense et un nez finement exotique. Un bon champagne de table."
"<|review|> <|blanc|>","Un vin ample, avec une belle ampleur de bouche, et du gras."
"<|review|> <|blanc|>","Encore très réservé, le blanc 2014 est en retenue. La bouche s'étire par des amers puissants qui soulignent la puissance du millésime, tout en restant civilisée et épurée dans sa structure tannique."
"<|review|> <|blanc|>","Le chardonnay est très bien géré, avec une bouche tout en fraîcheur."
"<|review|> <|blanc|>","Une définition aromatique qui se livre sur une note d’agrumes confits, mais avec un élevage de grande classe en barrique bien mené. La bouche est tout aussi savoureuse et la persistance est remarquable pour ce terroir à part entière."
"<|review|> <|blanc|>","Un champagne expressif, tout en douceur de texture avec une finale fraîche et acidulée. À déboucher dans la prime jeunesse"
"<|review|> <|blanc|>","Doré brillant. Le vin est pur, net et précis à la fois avec une bulle aérienne et un boisé fondu. Il offre beaucoup de finesse."
"<|review|> <|blanc|>","Le style du domaine est très reconnaissable, avec une forte présence de sauvignon. La bouche ample offre un joli gras et des notes d'agrumes confits en finale. Une cuvée riche à souhait."
"<|review|> <|blanc|>","Finement confit, le blanc de blancs se montre très frais et ciselé. Un brin austère, il présente une finale saline."
"<|review|> <|blanc|>","Un vin sec, avec une acidité stimulante."
"<|review|> <|blanc|>","Très belle expression du sauvignon dans cette cuvée bien ficelée, d'une très grande finesse et salivante."
"<|review|> <|blanc|>","Un nez d’une belle pureté qui mêle les notes de pêche et d'agrumes. La bouche est ciselée, élégante et élancée avec une grande puissance saline. Un vin à boire dans l’année, sans urgence."
"<|review|> <|rouge|>","Une très belle évolution, sur des notes de fruits à noyau et une touche végétale. L'ensemble est précis et tendu avec un boisé qui ne se fond pas totalement. La bouche montre du volume, mais aussi beaucoup d’allonge et une grande persistance."
"<|review|> <|rouge|>","Subtil, finement fruité et tonique, ce vin à la chair pleine s'appuie sur un fruit assez mûr."
"<|review|> <|blanc|>","Les Cras offre une note de pierre à fusil. Un vin gras et nerveux, avec des notes d’agrumes confits."
"<|review|> <|rouge|>","Un fruit bien mûr, frais et acidulé. La bouche est racée avec une matière souple mais ferme et de l’allonge."
"<|review|> <|rouge|>","Un vin droit, qui montre des tanins solides. Une belle finale avec de la chair."
"<|review|> <|blanc|>","Un vin qui affiche une belle puissance en bouche, avec du gras et de la persistance."
"<|review|> <|blanc|>","Une note de pierre à fusil et une touche florale : le nez est très raffiné. La bouche possède un bel équilibre, avec des amers bien intégrés."
"<|review|> <|blanc|>","La richesse en extraits secs, la maturité poussée et l'acidité volatile apportent beaucoup d'envergure au nez du Gevrey Vieilles Vignes, un vin complexe à souhait."
"<|review|> <|blanc|>","Fraîcheur et finesse de texture, équilibre subtil entre la maturité du chardonnay (sec et pinot noir) et le profil très frais du millésime en font un champagne à mettre dans toutes les bouches."
"<|review|> <|rouge|>","Il y a davantage de profondeur aromatique dans le Gevrey les Longeroies que sur d'habitude du Chablis. L’ensemble est équilibré, avec une matière très délicate et des tanins fins et bien enrobés en finale."
"<|review|> <|blanc|>","Très beau nez floral. Sa texture souple et légère possède un fruit épuré, mûr mais frais. Un vin d’une grande pureté de saveurs."
"<|review|> <|blanc|>","Notes de citron vert et d'agrumes confits dans ce vin tonique, à la trame ciselée."
"<|review|> <|blanc|>","Une définition très pure avec un côté grillé et épicé"
"<|review|> <|rouge|>","Un cabernet franc joliment élevé en fût, encore un peu ferme. Un vin de soif et de plaisir à boire dans la prime jeunesse au coin du feu avec une poêlée de cèpes."
"<|review|> <|blanc|>","Les amateurs de champagnes secs et amples trouveront leur bonheur avec ce vin à la bouche ample, aux notes racinaires persistantes."
"<|review|> <|rouge|>","Clos du Roi est l'un des plus beaux villages de France. Sa structure tannique et son fruité généreux en font un vin tout en muscle, à la finale persistante et saline."
"<|review|> <|blanc|>","Un champagne à la bouche bien construite, aux notes florales et épicées."
"<|review|> <|rouge|>","Avec son fruit expressif et sa grande fraîcheur, ce vin se distingue par la justesse de ses saveurs. Son boisé judicieux est très bien intégré à l'ensemble."
"<|review|> <|blanc|>","D'une belle richesse, avec une liqueur bien équilibrée. Le vin est encore un peu serré dans son élevage, mais le jus y trouve toute sa place, avec du gras et de la persistance."
"<|review|> <|blanc|>","Clos du Roi est un blanc vineux, mais encore très immature. Il va se mettre en place avec une matière assez serrée et ferme dans les prochaines années."
"<|review|> <|rouge|>","Joli nez, avec une pointe de truffe. Belle bouche, riche en matière et concentrée, qui offre des tanins fondus. Un vin long et charnu à la finale bien enrobée."
"<|review|> <|rouge|>","Toujours d’une belle fraîcheur et doté de tanins mûrs, le 2017 est une bouteille à la matière très bien constituée qui devrait se garder quelques années."
